combined_id,ugc_type,wfo,valid_from_date,valid_to_date,state,fips,name,lat,lon,timezone,display_name,short_ugc,region
"PA-Z022.1","Zone","PBZ","","","PA","22","ARMSTRONG","","","EST","(PA-Z022) ARMSTRONG","PA-Z022","ER"
"PA-Z023.1","Zone","PBZ","","","PA","23","INDIANA","","","EST","(PA-Z023) INDIANA","PA-Z023","ER"
"PA-Z024.1","Zone","CTP","","","PA","24","CAMBRIA","","","EST","(PA-Z024) CAMBRIA","PA-Z024","ER"
"PA-Z025.1","Zone","CTP","","","PA","25","BLAIR","","","EST","(PA-Z025) BLAIR","PA-Z025","ER"
"PA-Z026.1","Zone","CTP","","","PA","26","HUNTINGDON","","","EST","(PA-Z026) HUNTINGDON","PA-Z026","ER"
"PA-Z027.1","Zone","CTP","","","PA","27","MIFFLIN","","","EST","(PA-Z027) MIFFLIN","PA-Z027","ER"
"PA-Z028.1","Zone","CTP","","","PA","28","JUNIATA","","","EST","(PA-Z028) JUNIATA","PA-Z028","ER"
"PA-Z029.1","Zone","PBZ","","","PA","29","WASHINGTON","","","EST","(PA-Z029) WASHINGTON","PA-Z029","ER"
"PA-Z030.1","Zone","PBZ","","11/15/2010 12:59:00 PM","PA","30","WESTMORELAND","","","EST","(PA-Z030) WESTMORELAND","PA-Z030","ER"
"PA-Z031.1","Zone","PBZ","","","PA","31","GREENE","","","EST","(PA-Z031) GREENE","PA-Z031","ER"
"PA-Z032.1","Zone","PBZ","","11/15/2010 12:59:00 PM","PA","32","FAYETTE","","","EST","(PA-Z032) FAYETTE","PA-Z032","ER"
"PA-Z033.1","Zone","CTP","","","PA","33","SOMERSET","","","EST","(PA-Z033) SOMERSET","PA-Z033","ER"
"PA-Z034.1","Zone","CTP","","","PA","34","BEDFORD","","","EST","(PA-Z034) BEDFORD","PA-Z034","ER"
"PA-Z035.1","Zone","CTP","","","PA","35","FULTON","","","EST","(PA-Z035) FULTON","PA-Z035","ER"
"PA-Z036.1","Zone","CTP","","","PA","36","FRANKLIN","","","EST","(PA-Z036) FRANKLIN","PA-Z036","ER"
"PA-Z037.1","Zone","CTP","","","PA","37","TIOGA","","","EST","(PA-Z037) TIOGA","PA-Z037","ER"
"PA-Z038.1","Zone","BGM","","","PA","38","BRADFORD","","","EST","(PA-Z038) BRADFORD","PA-Z038","ER"
"PA-Z039.1","Zone","BGM","","","PA","39","SUSQUEHANNA","","","EST","(PA-Z039) SUSQUEHANNA","PA-Z039","ER"
"PA-Z040.1","Zone","BGM","","","PA","40","NORTHERN WAYNE","","","EST","(PA-Z040) NORTHERN WAYNE","PA-Z040","ER"
"PA-Z041.1","Zone","CTP","","","PA","41","NORTHERN LYCOMING","","","EST","(PA-Z041) NORTHERN LYCOMING","PA-Z041","ER"
"PA-Z042.1","Zone","CTP","","","PA","42","SULLIVAN","","","EST","(PA-Z042) SULLIVAN","PA-Z042","ER"
"PA-Z043.1","Zone","BGM","","","PA","43","WYOMING","","","EST","(PA-Z043) WYOMING","PA-Z043","ER"
"PA-Z044.1","Zone","BGM","","","PA","44","LACKAWANNA","","","EST","(PA-Z044) LACKAWANNA","PA-Z044","ER"
"PA-Z045.1","Zone","CTP","","","PA","45","SOUTHERN CLINTON","","","EST","(PA-Z045) SOUTHERN CLINTON","PA-Z045","ER"
"PA-Z046.1","Zone","CTP","","","PA","46","SOUTHERN LYCOMING","","","EST","(PA-Z046) SOUTHERN LYCOMING","PA-Z046","ER"
"PA-Z047.1","Zone","BGM","","","PA","47","LUZERNE","","","EST","(PA-Z047) LUZERNE","PA-Z047","ER"
"PA-Z048.1","Zone","BGM","","","PA","48","PIKE","","","EST","(PA-Z048) PIKE","PA-Z048","ER"
"PA-Z049.1","Zone","CTP","","","PA","49","UNION","","","EST","(PA-Z049) UNION","PA-Z049","ER"
"PA-Z050.1","Zone","CTP","","","PA","50","SNYDER","","","EST","(PA-Z050) SNYDER","PA-Z050","ER"
"PA-Z051.1","Zone","CTP","","","PA","51","MONTOUR","","","EST","(PA-Z051) MONTOUR","PA-Z051","ER"
"PA-Z052.1","Zone","CTP","","","PA","52","NORTHUMBERLAND","","","EST","(PA-Z052) NORTHUMBERLAND","PA-Z052","ER"
"PA-Z053.1","Zone","CTP","","","PA","53","COLUMBIA","","","EST","(PA-Z053) COLUMBIA","PA-Z053","ER"
"PA-Z054.1","Zone","PHI","","","PA","54","CARBON","","","EST","(PA-Z054) CARBON","PA-Z054","ER"
"PA-Z055.1","Zone","PHI","","","PA","55","MONROE","","","EST","(PA-Z055) MONROE","PA-Z055","ER"
"PA-Z056.1","Zone","CTP","","","PA","56","PERRY","","","EST","(PA-Z056) PERRY","PA-Z056","ER"
"PA-Z057.1","Zone","CTP","","","PA","57","DAUPHIN","","","EST","(PA-Z057) DAUPHIN","PA-Z057","ER"
"PA-Z058.1","Zone","CTP","","","PA","58","SCHUYLKILL","","","EST","(PA-Z058) SCHUYLKILL","PA-Z058","ER"
"PA-Z059.1","Zone","CTP","","","PA","59","LEBANON","","","EST","(PA-Z059) LEBANON","PA-Z059","ER"
"PA-Z060.1","Zone","PHI","","","PA","60","BERKS","","","EST","(PA-Z060) BERKS","PA-Z060","ER"
"PA-Z061.1","Zone","PHI","","","PA","61","LEHIGH","","","EST","(PA-Z061) LEHIGH","PA-Z061","ER"
"PA-Z062.1","Zone","PHI","","","PA","62","NORTHAMPTON","","","EST","(PA-Z062) NORTHAMPTON","PA-Z062","ER"
"PA-Z063.1","Zone","CTP","","","PA","63","CUMBERLAND","","","EST","(PA-Z063) CUMBERLAND","PA-Z063","ER"
"PA-Z064.1","Zone","CTP","","","PA","64","ADAMS","","","EST","(PA-Z064) ADAMS","PA-Z064","ER"
"PA-Z065.1","Zone","CTP","","","PA","65","YORK","","","EST","(PA-Z065) YORK","PA-Z065","ER"
"PA-Z066.1","Zone","CTP","","","PA","66","LANCASTER","","","EST","(PA-Z066) LANCASTER","PA-Z066","ER"
"PA-Z067.1","Zone","PHI","","12/4/2012 5:59:00 PM","PA","67","CHESTER","","","EST","(PA-Z067) CHESTER","PA-Z067","ER"
"PA-Z068.1","Zone","PHI","","12/4/2012 5:59:00 PM","PA","68","MONTGOMERY","","","EST","(PA-Z068) MONTGOMERY","PA-Z068","ER"
"PA-Z069.1","Zone","PHI","","12/4/2012 5:59:00 PM","PA","69","BUCKS","","","EST","(PA-Z069) BUCKS","PA-Z069","ER"
"PA-Z070.1","Zone","PHI","","","PA","70","DELAWARE","","","EST","(PA-Z070) DELAWARE","PA-Z070","ER"
"PA-Z071.1","Zone","PHI","","","PA","71","PHILADELPHIA","","","EST","(PA-Z071) PHILADELPHIA","PA-Z071","ER"
"PA-Z072.1","Zone","BGM","","","PA","72","SOUTHERN WAYNE","","","EST","(PA-Z072) SOUTHERN WAYNE","PA-Z072","ER"
"PA-Z073.1","Zone","PBZ","11/15/2010 1:00:00 PM","","PA","73","WESTMORELAND","","","EST","(PA-Z073) WESTMORELAND","PA-Z073","ER"
"PA-Z074.1","Zone","PBZ","11/15/2010 1:00:00 PM","","PA","74","WESTMORELAND RIDGES","","","EST","(PA-Z074) WESTMORELAND RIDGES","PA-Z074","ER"
"PA-Z075.1","Zone","PBZ","11/15/2010 1:00:00 PM","","PA","75","FAYETTE","","","EST","(PA-Z075) FAYETTE","PA-Z075","ER"
"PA-Z076.1","Zone","PBZ","11/15/2010 1:00:00 PM","","PA","76","FAYETTE RIDGES","","","EST","(PA-Z076) FAYETTE RIDGES","PA-Z076","ER"
"PA-Z101.1","Zone","PHI","12/4/2012 6:00:00 PM","","PA","101","WESTERN CHESTER","","","EST","(PA-Z101) WESTERN CHESTER","PA-Z101","ER"
"PA-Z102.1","Zone","PHI","12/4/2012 6:00:00 PM","","PA","102","EASTERN CHESTER","","","EST","(PA-Z102) EASTERN CHESTER","PA-Z102","ER"
"PA-Z103.1","Zone","PHI","12/4/2012 6:00:00 PM","","PA","103","WESTERN MONTGOMERY","","","EST","(PA-Z103) WESTERN MONTGOMERY","PA-Z103","ER"
"PA-Z104.1","Zone","PHI","12/4/2012 6:00:00 PM","","PA","104","EASTERN MONTGOMERY","","","EST","(PA-Z104) EASTERN MONTGOMERY","PA-Z104","ER"
"PA-Z105.1","Zone","PHI","12/4/2012 6:00:00 PM","","PA","105","UPPER BUCKS","","","EST","(PA-Z105) UPPER BUCKS","PA-Z105","ER"
"PA-Z106.1","Zone","PHI","12/4/2012 6:00:00 PM","","PA","106","LOWER BUCKS","","","EST","(PA-Z106) LOWER BUCKS","PA-Z106","ER"
"PH-Z110.1","MarineZone","HFO","","","PH","110","KAUAI NORTHWEST WATERS","","","HST","(PH-Z110) KAUAI NORTHWEST WATERS","PH-Z110","PR"
"PH-Z111.1","MarineZone","HFO","","","PH","111","KAUAI WINDWARD WATERS","","","HST","(PH-Z111) KAUAI WINDWARD WATERS","PH-Z111","PR"
"PH-Z112.1","MarineZone","HFO","","","PH","112","KAUAI LEEWARD WATERS","","","HST","(PH-Z112) KAUAI LEEWARD WATERS","PH-Z112","PR"
"PH-Z113.1","MarineZone","HFO","","","PH","113","KAUAI CHANNEL","","","HST","(PH-Z113) KAUAI CHANNEL","PH-Z113","PR"
"PH-Z114.1","MarineZone","HFO","","","PH","114","OAHU WINDWARD WATERS","","","HST","(PH-Z114) OAHU WINDWARD WATERS","PH-Z114","PR"
"PH-Z115.1","MarineZone","HFO","","","PH","115","OAHU LEEWARD WATERS","","","HST","(PH-Z115) OAHU LEEWARD WATERS","PH-Z115","PR"
"PH-Z116.1","MarineZone","HFO","","","PH","116","KAIWI CHANNEL","","","HST","(PH-Z116) KAIWI CHANNEL","PH-Z116","PR"
"PH-Z117.1","MarineZone","HFO","","","PH","117","MAUI COUNTY WINDWARD WATERS","","","HST","(PH-Z117) MAUI COUNTY WINDWARD WATERS","PH-Z117","PR"
"PH-Z118.1","MarineZone","HFO","","","PH","118","MAUI COUNTY LEEWARD WATERS","","","HST","(PH-Z118) MAUI COUNTY LEEWARD WATERS","PH-Z118","PR"
"PH-Z119.1","MarineZone","HFO","","","PH","119","MAALAEA BAY","","","HST","(PH-Z119) MAALAEA BAY","PH-Z119","PR"
"PH-Z120.1","MarineZone","HFO","","","PH","120","PAILOLO CHANNEL","","","HST","(PH-Z120) PAILOLO CHANNEL","PH-Z120","PR"
"PH-Z121.1","MarineZone","HFO","","","PH","121","ALENUIHAHA CHANNEL","","","HST","(PH-Z121) ALENUIHAHA CHANNEL","PH-Z121","PR"
"PH-Z122.1","MarineZone","HFO","","","PH","122","BIG ISLAND WINDWARD WATERS","","","HST","(PH-Z122) BIG ISLAND WINDWARD WATERS","PH-Z122","PR"
"PH-Z123.1","MarineZone","HFO","","","PH","123","BIG ISLAND LEEWARD WATERS","","","HST","(PH-Z123) BIG ISLAND LEEWARD WATERS","PH-Z123","PR"
"PH-Z124.1","MarineZone","HFO","","","PH","124","BIG ISLAND SOUTHEAST WATERS","","","HST","(PH-Z124) BIG ISLAND SOUTHEAST WATERS","PH-Z124","PR"
"PK-Z011.1","MarineZone","AJK","","","PK","11","GLACIER BAY","","","AKST","(PK-Z011) GLACIER BAY","PK-Z011","AR"
"PK-Z012.1","MarineZone","AJK","","","PK","12","NORTHERN LYNN CANAL","","","AKST","(PK-Z012) NORTHERN LYNN CANAL","PK-Z012","AR"
"PK-Z013.1","MarineZone","AJK","","","PK","13","SOUTHERN LYNN CANAL","","","AKST","(PK-Z013) SOUTHERN LYNN CANAL","PK-Z013","AR"
"PK-Z021.1","MarineZone","AJK","","","PK","21","ICY STRAIT","","","AKST","(PK-Z021) ICY STRAIT","PK-Z021","AR"
"PK-Z022.1","MarineZone","AJK","","","PK","22","CROSS SOUND","","","AKST","(PK-Z022) CROSS SOUND","PK-Z022","AR"
"PK-Z031.1","MarineZone","AJK","","","PK","31","STEPHENS PASSAGE","","","AKST","(PK-Z031) STEPHENS PASSAGE","PK-Z031","AR"
"PK-Z032.1","MarineZone","AJK","","","PK","32","NORTHERN CHATHAM STRAIT","","","AKST","(PK-Z032) NORTHERN CHATHAM STRAIT","PK-Z032","AR"
"PK-Z033.1","MarineZone","AJK","","","PK","33","SOUTHERN CHATHAM STRAIT","","","AKST","(PK-Z033) SOUTHERN CHATHAM STRAIT","PK-Z033","AR"
"PK-Z034.1","MarineZone","AJK","","","PK","34","FREDERICK SOUND","","","AKST","(PK-Z034) FREDERICK SOUND","PK-Z034","AR"
"PK-Z035.1","MarineZone","AJK","","","PK","35","SUMNER STRAIT","","","AKST","(PK-Z035) SUMNER STRAIT","PK-Z035","AR"
"PK-Z036.1","MarineZone","AJK","","","PK","36","CLARENCE STRAIT","","","AKST","(PK-Z036) CLARENCE STRAIT","PK-Z036","AR"
"PK-Z041.1","MarineZone","AJK","","","PK","41","DIXON ENTRANCE TO CAPE DECISION","","","AKST","(PK-Z041) DIXON ENTRANCE TO CAPE DECISION","PK-Z041","AR"
"PK-Z042.1","MarineZone","AJK","","","PK","42","CAPE DECISION TO CAPE EDGECUMBE","","","AKST","(PK-Z042) CAPE DECISION TO CAPE EDGECUMBE","PK-Z042","AR"
"PK-Z043.1","MarineZone","AJK","","","PK","43","CAPE EDGECUMBE TO CAPE FAIRWEATHER","","","AKST","(PK-Z043) CAPE EDGECUMBE TO CAPE FAIRWEATHER","PK-Z043","AR"
"PK-Z051.1","MarineZone","AJK","","","PK","51","CAPE FAIRWEATHER TO ICY CAPE","","","AKST","(PK-Z051) CAPE FAIRWEATHER TO ICY CAPE","PK-Z051","AR"
"PK-Z052.1","MarineZone","AJK","","","PK","52","ICY CAPE TO CAPE SUCKLING","","","AKST","(PK-Z052) ICY CAPE TO CAPE SUCKLING","PK-Z052","AR"
"PK-Z120.1","MarineZone","AFC","","","PK","120","CAPE SUCKLING TO GORE POINT","","","AKST","(PK-Z120) CAPE SUCKLING TO GORE POINT","PK-Z120","AR"
"PK-Z121.1","MarineZone","AFC","","","PK","121","RESURRECTION BAY","","","AKST","(PK-Z121) RESURRECTION BAY","PK-Z121","AR"
"PK-Z125.1","MarineZone","AFC","","","PK","125","PRINCE WILLIAM SOUND","","","AKST","(PK-Z125) PRINCE WILLIAM SOUND","PK-Z125","AR"
"PK-Z126.1","MarineZone","AFC","","","PK","126","PORT VALDEZ","","","AKST","(PK-Z126) PORT VALDEZ","PK-Z126","AR"
"PK-Z127.1","MarineZone","AFC","","","PK","127","VALDEZ NARROWS","","","AKST","(PK-Z127) VALDEZ NARROWS","PK-Z127","AR"
"PK-Z128.1","MarineZone","AFC","","","PK","128","VALDEZ ARM","","","AKST","(PK-Z128) VALDEZ ARM","PK-Z128","AR"
"PK-Z129.1","MarineZone","AFC","","","PK","129","PASSAGE CANAL","","","AKST","(PK-Z129) PASSAGE CANAL","PK-Z129","AR"
"PK-Z130.1","MarineZone","AFC","","","PK","130","BARREN ISLANDS AND KAMISHAK BAY WATERS","","","AKST","(PK-Z130) BARREN ISLANDS AND KAMISHAK BAY WATERS","PK-Z130","AR"
"PK-Z132.1","MarineZone","AFC","","","PK","132","SHUYAK ISLAND TO SITKINAK","","","AKST","(PK-Z132) SHUYAK ISLAND TO SITKINAK","PK-Z132","AR"
"PK-Z136.1","MarineZone","AFC","","","PK","136","CHINIAK BAY","","","AKST","(PK-Z136) CHINIAK BAY","PK-Z136","AR"
"PK-Z137.1","MarineZone","AFC","","","PK","137","MARMOT BAY","","","AKST","(PK-Z137) MARMOT BAY","PK-Z137","AR"
"PK-Z138.1","MarineZone","AFC","","","PK","138","SHELIKOF STRAIT","","","AKST","(PK-Z138) SHELIKOF STRAIT","PK-Z138","AR"
"PK-Z140.1","MarineZone","AFC","","","PK","140","COOK INLET N OF KAMISHAK BAY AND ENGLISH BAY","","","AKST","(PK-Z140) COOK INLET N OF KAMISHAK BAY AND ENGLISH BAY","PK-Z140","AR"
"PK-Z141.1","MarineZone","AFC","","","PK","141","KACHEMAK BAY","","","AKST","(PK-Z141) KACHEMAK BAY","PK-Z141","AR"
"PK-Z150.1","MarineZone","AFC","","","PK","150","COASTAL WATERS S OF AK PENINSULA & SITKINAK TO CASTLE CP","","","AKST","(PK-Z150) COASTAL WATERS S OF AK PENINSULA & SITKINAK TO CASTLE CP","PK-Z150","AR"
"PK-Z155.1","MarineZone","AFC","","","PK","155","COASTAL WATERS S OF AK PENINSULA & CASTLE CP TO CP SARICHEF","","","AKST","(PK-Z155) COASTAL WATERS S OF AK PENINSULA & CASTLE CP TO CP SARICHEF","PK-Z155","AR"
"PK-Z160.1","MarineZone","AFC","","","PK","160","BRISTOL BAY WATERS FROM CAPE NEWENHAM TO PORT HEIDEN","","","AKST","(PK-Z160) BRISTOL BAY WATERS FROM CAPE NEWENHAM TO PORT HEIDEN","PK-Z160","AR"
"PK-Z165.1","MarineZone","AFC","","","PK","165","PORT HEIDEN TO CAPE SARICHEF","","","AKST","(PK-Z165) PORT HEIDEN TO CAPE SARICHEF","PK-Z165","AR"
"PK-Z170.1","MarineZone","AFC","","","PK","170","EASTERN ALEUTIANS FROM CAPE SARICHEF TO NIKOLSKI","","","AKST","(PK-Z170) EASTERN ALEUTIANS FROM CAPE SARICHEF TO NIKOLSKI","PK-Z170","AR"
"PK-Z171.1","MarineZone","AFC","","","PK","171","UNALASKA BAY","","","AKST","(PK-Z171) UNALASKA BAY","PK-Z171","AR"
"PK-Z172.1","MarineZone","AFC","","","PK","172","EASTERN ALEUTIANS FROM NIKOLSKI TO ADAK","","","AKST","(PK-Z172) EASTERN ALEUTIANS FROM NIKOLSKI TO ADAK","PK-Z172","AR"
"PK-Z175.1","MarineZone","AFC","","","PK","175","WESTERN ALEUTIANS FROM ADAK TO KISKA","","","AKST","(PK-Z175) WESTERN ALEUTIANS FROM ADAK TO KISKA","PK-Z175","AR"
"PK-Z176.1","MarineZone","AFC","","","PK","176","WESTERN ALEUTIANS FROM KISKA TO ATTU","","","AKST","(PK-Z176) WESTERN ALEUTIANS FROM KISKA TO ATTU","PK-Z176","AR"
"PK-Z179.1","MarineZone","AFC","","","PK","179","PRIBILOF ISLANDS NEARSHORE WATERS","","","AKST","(PK-Z179) PRIBILOF ISLANDS NEARSHORE WATERS","PK-Z179","AR"
"PK-Z180.1","MarineZone","AFC","","","PK","180","SOUTHWEST ALASKA WATERS FROM CAPE NEWENHAM TO DALL POINT","","","AKST","(PK-Z180) SOUTHWEST ALASKA WATERS FROM CAPE NEWENHAM TO DALL POINT","PK-Z180","AR"
"PK-Z185.1","MarineZone","AFC","","","PK","185","ST MATTHEW ISLAND WATERS","","","AKST","(PK-Z185) ST MATTHEW ISLAND WATERS","PK-Z185","AR"
"PK-Z200.1","MarineZone","AFG","","","PK","200","NORTON SOUND","","","AKST","(PK-Z200) NORTON SOUND","PK-Z200","AR"
"PK-Z210.1","MarineZone","AFG","","","PK","210","DALL POINT TO WALES","","","AKST","(PK-Z210) DALL POINT TO WALES","PK-Z210","AR"
"PK-Z215.1","MarineZone","AFG","","10/13/2011 8:59:00 AM","PK","215","KOTZEBUE SOUND","","","AKST","(PK-Z215) KOTZEBUE SOUND","PK-Z215","AR"
"PK-Z215.2","MarineZone","AFG","10/13/2011 9:00:00 AM","","PK","215","KOTZEBUE SOUND","","","AKST","(PK-Z215) KOTZEBUE SOUND","PK-Z215","AR"
"PK-Z220.1","MarineZone","AFG","","","PK","220","WALES TO CAPE THOMPSON","","","AKST","(PK-Z220) WALES TO CAPE THOMPSON","PK-Z220","AR"
"PK-Z225.1","MarineZone","AFG","","","PK","225","CAPE THOMPSON TO CAPE BEUFORT","","","AKST","(PK-Z225) CAPE THOMPSON TO CAPE BEUFORT","PK-Z225","AR"
"PK-Z230.1","MarineZone","AFG","","","PK","230","CAPE BEAUFORT TO POINT FRANKLIN","","","AKST","(PK-Z230) CAPE BEAUFORT TO POINT FRANKLIN","PK-Z230","AR"
"PK-Z235.1","MarineZone","AFG","","","PK","235","POINT FRANKLIN TO CAPE HALKETT","","","AKST","(PK-Z235) POINT FRANKLIN TO CAPE HALKETT","PK-Z235","AR"
"PK-Z240.1","MarineZone","AFG","","","PK","240","CAPE HALKETT TO FLAXMAN ISLAND","","","AKST","(PK-Z240) CAPE HALKETT TO FLAXMAN ISLAND","PK-Z240","AR"
"PK-Z245.1","MarineZone","AFG","","","PK","245","FLAXMAN ISLAND TO DEMARCATION POINT","","","AKST","(PK-Z245) FLAXMAN ISLAND TO DEMARCATION POINT","PK-Z245","AR"
"PK-Z530.2","MarineZone","MTR","12/3/2013 6:00:00 PM","","PK","530","SAN PABLO BAY, SUISUN BAY, THE WEST DELTA & THE SAN FRANCISCO BAY NORTH OF THE BAY BRIDGE","","","PST","(PK-Z530) SAN PABLO BAY, SUISUN BAY, THE WEST DELTA & THE SAN FRANCISCO BAY NORTH OF THE BAY BRIDGE","PK-Z530","WR"
"PK-Z531.1","MarineZone","MTR","12/3/2013 6:00:00 PM","","PK","531","SAN FRANCISCO BAY SOUTH OF THE BAY BRIDGE","","","PST","(PK-Z531) SAN FRANCISCO BAY SOUTH OF THE BAY BRIDGE","PK-Z531","WR"
"PK-Z570.3","MarineZone","MTR","12/3/2013 6:00:00 PM","","PK","570","POINT ARENA TO POINT REYES...10 TO 60 NM","","","PST","(PK-Z570) POINT ARENA TO POINT REYES...10 TO 60 NM","PK-Z570","WR"
"PK-Z571.1","MarineZone","MTR","12/3/2013 6:00:00 PM","","PK","571","POINT REYES TO PIGEON POINT...10 TO 60 NM","","","PST","(PK-Z571) POINT REYES TO PIGEON POINT...10 TO 60 NM","PK-Z571","WR"
"PK-Z575.3","MarineZone","MTR","12/3/2013 6:00:00 PM","","PK","575","PIGEON POINT TO POINT PINOS...10 TO 60 NM","","","PST","(PK-Z575) PIGEON POINT TO POINT PINOS...10 TO 60 NM","PK-Z575","WR"
"PK-Z576.1","MarineZone","MTR","12/3/2013 6:00:00 PM","","PK","576","POINT PINOS TO POINT PIEDRAS BLANCAS...10 TO 60 NM","","","PST","(PK-Z576) POINT PINOS TO POINT PIEDRAS BLANCAS...10 TO 60 NM","PK-Z576","WR"
"PM-Z151.1","MarineZone","GUM","","","PM","151","GUAM COASTAL WATERS","","","GST","(PM-Z151) GUAM COASTAL WATERS","PM-Z151","PR"
"PM-Z152.1","MarineZone","GUM","","","PM","152","ROTA COASTAL WATERS","","","GST","(PM-Z152) ROTA COASTAL WATERS","PM-Z152","PR"
"PM-Z153.1","MarineZone","GUM","","","PM","153","TINIAN COASTAL WATERS","","","GST","(PM-Z153) TINIAN COASTAL WATERS","PM-Z153","PR"
"PM-Z154.1","MarineZone","GUM","","","PM","154","SAIPAN COASTAL WATERS","","","GST","(PM-Z154) SAIPAN COASTAL WATERS","PM-Z154","PR"
"PM-Z161.1","MarineZone","GUM","","","PM","161","KOROR PALAU COASTAL WATERS","","","GST","(PM-Z161) KOROR PALAU COASTAL WATERS","PM-Z161","PR"
"PM-Z171.1","MarineZone","GUM","","","PM","171","YAP COASTAL WATERS","","","GST","(PM-Z171) YAP COASTAL WATERS","PM-Z171","PR"
"PM-Z172.1","MarineZone","GUM","","","PM","172","CHUUK COASTAL WATERS","","","GST","(PM-Z172) CHUUK COASTAL WATERS","PM-Z172","PR"
"PM-Z173.1","MarineZone","GUM","","","PM","173","POHNPEI COASTAL WATERS","","","GST","(PM-Z173) POHNPEI COASTAL WATERS","PM-Z173","PR"
"PM-Z174.1","MarineZone","GUM","","","PM","174","KOSRAE COASTAL WATERS","","","GST","(PM-Z174) KOSRAE COASTAL WATERS","PM-Z174","PR"
"PM-Z181.1","MarineZone","GUM","","","PM","181","MAJURO COASTAL WATERS","","","GST","(PM-Z181) MAJURO COASTAL WATERS","PM-Z181","PR"
"PR-C001.1","County","SJU","","9/30/2008 11:59:00 PM","PR","1","SAN JUAN AND VICINITY","","","AST","(PR-C001) SAN JUAN AND VICINITY","PR-C001","SR"
"PR-C001.2","County","SJU","10/1/2008 12:00:00 AM","","PR","1","ADJUNTAS","","","AST","(PR-C001) ADJUNTAS","PR-C001","SR"
"PR-C002.1","County","SJU","","9/30/2008 11:59:00 PM","PR","2","NORTHEAST","","","AST","(PR-C002) NORTHEAST","PR-C002","SR"
"PR-C003.1","County","SJU","","9/30/2008 11:59:00 PM","PR","3","SOUTHEAST","","","AST","(PR-C003) SOUTHEAST","PR-C003","SR"
"PR-C003.2","County","SJU","10/1/2008 12:00:00 AM","","PR","3","AGUADA","","","AST","(PR-C003) AGUADA","PR-C003","SR"
"PR-C004.1","County","SJU","","9/30/2008 11:59:00 PM","PR","4","EASTERN INTERIOR","","","AST","(PR-C004) EASTERN INTERIOR","PR-C004","SR"
"PR-C005.1","County","SJU","","9/30/2008 11:59:00 PM","PR","5","NORTH CENTRAL","","","AST","(PR-C005) NORTH CENTRAL","PR-C005","SR"
"PR-C005.2","County","SJU","10/1/2008 12:00:00 AM","","PR","5","AGUADILLA","","","AST","(PR-C005) AGUADILLA","PR-C005","SR"
"PR-C006.1","County","SJU","","9/30/2008 11:59:00 PM","PR","6","CENTRAL INTERIOR","","","AST","(PR-C006) CENTRAL INTERIOR","PR-C006","SR"
"PR-C007.1","County","SJU","","9/30/2008 11:59:00 PM","PR","7","PONCE AND VICINITY","","","AST","(PR-C007) PONCE AND VICINITY","PR-C007","SR"
"PR-C007.2","County","SJU","10/1/2008 12:00:00 AM","","PR","7","AGUAS BUENAS","","","AST","(PR-C007) AGUAS BUENAS","PR-C007","SR"
"PR-C008.1","County","SJU","","9/30/2008 11:59:00 PM","PR","8","NORTHWEST","","","AST","(PR-C008) NORTHWEST","PR-C008","SR"
"PR-C009.1","County","SJU","","9/30/2008 11:59:00 PM","PR","9","WESTERN INTERIOR","","","AST","(PR-C009) WESTERN INTERIOR","PR-C009","SR"
"PR-C009.2","County","SJU","10/1/2008 12:00:00 AM","","PR","9","AIBONITO","","","AST","(PR-C009) AIBONITO","PR-C009","SR"
"PR-C010.1","County","SJU","","9/30/2008 11:59:00 PM","PR","10","MAYAGUEZ AND VICINITY","","","AST","(PR-C010) MAYAGUEZ AND VICINITY","PR-C010","SR"
"PR-C011.1","County","SJU","","9/30/2008 11:59:00 PM","PR","11","SOUTHWEST","","","AST","(PR-C011) SOUTHWEST","PR-C011","SR"
"PR-C011.2","County","SJU","10/1/2008 12:00:00 AM","","PR","11","ANASCO","","","AST","(PR-C011) ANASCO","PR-C011","SR"
"PR-C012.1","County","SJU","","9/30/2008 11:59:00 PM","PR","12","CULEBRA","","","AST","(PR-C012) CULEBRA","PR-C012","SR"
"PR-C013.1","County","SJU","","9/30/2008 11:59:00 PM","PR","13","VIEQUES","","","AST","(PR-C013) VIEQUES","PR-C013","SR"
"PR-C013.2","County","SJU","10/1/2008 12:00:00 AM","","PR","13","ARECIBO","","","AST","(PR-C013) ARECIBO","PR-C013","SR"
"PR-C015.1","County","SJU","10/1/2008 12:00:00 AM","","PR","15","ARROYO","","","AST","(PR-C015) ARROYO","PR-C015","SR"
"PR-C017.1","County","SJU","10/1/2008 12:00:00 AM","","PR","17","BARCELONETA","","","AST","(PR-C017) BARCELONETA","PR-C017","SR"
"PR-C019.1","County","SJU","10/1/2008 12:00:00 AM","","PR","19","BARRANQUITAS","","","AST","(PR-C019) BARRANQUITAS","PR-C019","SR"
"PR-C021.1","County","SJU","10/1/2008 12:00:00 AM","","PR","21","BAYAMON","","","AST","(PR-C021) BAYAMON","PR-C021","SR"
"PR-C023.1","County","SJU","10/1/2008 12:00:00 AM","","PR","23","CABO ROJO","","","AST","(PR-C023) CABO ROJO","PR-C023","SR"
"PR-C025.1","County","SJU","10/1/2008 12:00:00 AM","","PR","25","CAGUAS","","","AST","(PR-C025) CAGUAS","PR-C025","SR"
